,Product Name,Prices,Description
1361,"MOTOROLA G04 (Concord Black, 128 GB)","7,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display16MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories
1362,"POCO X6 Pro 5G (Racing Grey, 512 GB)","23,999",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1363,"Motorola Edge 40 Neo (Soothing Sea, 256 GB)","24,999",12 GB RAM | 256 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh BatteryDimensity 7030 Processor1 Year on Handset and 6 Months on Accessories
1364,"POCO X6 Pro 5G (Yellow, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1365,"POCO X6 Pro 5G (Racing Grey, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1366,"Motorola Edge 30 Ultra (Starlight White, 256 GB)","39,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display200MP + 50MP + 12MP | 60MP Front Camera4610 mAh Lithium BatteryQualcomm Snapdragon 8+ Gen 1 Processor1 Year on Handset and 6 Months on Accessories
1367,"(Refurbished) MOTOROLA g72 (Polar Blue, 128 GB)","10,499","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB6.55 inch Full HD+ Display108MP + 8, 2MP Dual Rear Camera | 16MP Front Camera5000 mAh BatteryMediatek Helio G99 ProcessorSeller warranty of 1 Year | Grade: Refurbished - SuperbCompatible Charger & Cable"
1368,"POCO X6 Neo 5G (Martian Orange, 128 GB)","11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1369,"POCO X6 Pro 5G (Spectre Black, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1370,"Motorola Edge 20 5G (Frosted Onyx, 128 GB)","20,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 16MP | 32MP Front Camera4000 mAh BatteryQualcomm Snapdragon 778G Processor144Hz Refresh Rate AMOLED Display6.99mm Slim Design1 Year on Handset and 6 Months on Accessories
1371,"Motorola Edge 20 Fusion 5G (Electric Graphite, 128 GB)","20,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 32MP Front Camera5000 mAh BatteryMediaTek Dimensity 800U Processor90Hz Refresh Rate AMOLED Display13 5G Bands1 Year on Handset and 6 Months on Accessories
1372,"POCO M6 Plus 5G (Ice Silver, 128 GB)","10,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1373,"Motorola Edge 20 Fusion 5G (Cyber Teal, 128 GB)","20,999",8 GB RAM | 128 GB ROM17.0 cm (6.693 inch) Full HD+ Display108MP + 8MP + 2MP | 32MP Front Camera5000 mAh BatteryMediaTek Dimensity 800U Processor90Hz Refresh Rate AMOLED Display13 5G Bands1 Year on Handset and 6 Months on Accessories
1374,"POCO X6 Pro 5G (Yellow, 512 GB)","23,499",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1375,"POCO X6 Neo 5G (Astral Black, 256 GB)","17,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1376,"MOTOROLA Moto C Plus (Fine Gold, 16 GB)","6,999",2 GB RAM | 16 GB ROM | Expandable Upto 32 GB12.7 cm (5 inch) HD Display8MP Rear Camera | 2MP Front Camera4000 mAh BatteryMediatek MTK6737 Quad Core 1.3Ghz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1377,"(Refurbished) MOTOROLA Edge 50 Pro 5G (Luxe Lavender, 256 GB)","22,999","8 GB RAM | 256 GB ROM |6.7 inch Display50MP + 13, 10MP Dual Rear Camera | 50MP Front Camera4500 mAh Battery7 Gen 3 Mobile Platform ProcessorSeller warranty of 1 Year | Grade: Refurbished - SuperbCompatible Charger & Cable"
1378,"OPPO Find X8 5G (Star Grey, 256 GB)","69,999",12 GB RAM | 256 GB ROM16.74 cm (6.59 inch) Full HD+ AMOLED Display50MP + 50MP + 50MP | 32MP Front Camera5630 mAh BatteryDimensity 9400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
1379,"POCO M6 Plus 5G (Ice Silver, 128 GB)","11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1380,"MOTOROLA Moto C Plus (Pearl White, 16 GB)","6,999",2 GB RAM | 16 GB ROM | Expandable Upto 32 GB12.7 cm (5 inch) HD Display8MP Rear Camera | 2MP Front Camera4000 mAh BatteryMediatek MTK6737 Quad Core 1.3Ghz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1381,"MOTOROLA Moto C Plus (Starry Black, 16 GB)","6,999",2 GB RAM | 16 GB ROM | Expandable Upto 32 GB12.7 cm (5 inch) HD Display8MP Rear Camera | 2MP Front Camera4000 mAh BatteryMediatek MTK6737 Quad Core 1.3Ghz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1382,"POCO M6 Plus 5G (Misty Lavender, 128 GB)","10,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1383,"Motorola Edge 20 Pro 5G (Midnight Sky, 128 GB)","29,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 16MP + 8MP | 32MP Front Camera4500 mAh BatteryQualcomm Snapdragon 870 5G (SM8250-AC) Processor1 Year on Handset and 6 Months on Accessories
1384,"POCO X6 5G (Snowstorm White, 256 GB)","17,499",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1385,"POCO X6 Pro 5G (Racing Grey, 512 GB)","23,999",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1386,"MOTOROLA Moto E4 Plus (Oxford Blue, 32 GB)","9,999",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera5000 mAh Li-Ion Polymer BatteryMediaTek MTK6737 1.3GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1387,"MOTOROLA Moto E4 Plus (Iron Gray, 32 GB)","9,999",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera5000 mAh Li-Ion Polymer BatteryMediaTek MTK6737 1.3GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1388,"POCO X6 Pro 5G (Yellow, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1389,"POCO X6 Pro 5G (Racing Grey, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1390,"MOTOROLA Moto E4 Plus (Fine Gold, 32 GB)","9,999",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera5000 mAh Li-Ion Polymer BatteryMediaTek MTK6737 1.3GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1391,"Motorola g54 5G (Mint Green, 128 GB)","14,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 7020 Processor1 Year on Handset and 6 Months on Accessories
1392,"POCO X6 Neo 5G (Martian Orange, 128 GB)","11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1393,"Motorola Edge 50 Pro 5G with 125W Charger (Caneel Bay, 256 GB)","31,999",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP + 13MP + 10MP | 50MP Front Camera4500 mAh Battery7 Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories
1394,"POCO X6 Pro 5G (Spectre Black, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1395,"POCO M6 Plus 5G (Ice Silver, 128 GB)","10,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1396,"Motorola g64 5G (Pearl Blue, 128 GB)","13,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 7025 Processor1 Year on Handset and 6 Months on Accessories
1397,"Motorola Edge 50 Fusion (Forest Green, 256 GB)","24,999",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh Battery7s Gen 2 Processor1 Year on Handset and 6 Months on Accessories
1398,"POCO X6 Pro 5G (Yellow, 512 GB)","23,499",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1399,"POCO X6 Neo 5G (Astral Black, 256 GB)","17,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1400,"Motorola g64 5G (Pearl Blue, 256 GB)","15,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 7025 Processor1 Year on Handset and 6 Months on Accessories
1401,"Motorola Edge 50 Fusion (Forest Green, 128 GB)","22,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh Battery7s Gen 2 Processor1 Year on Handset and 6 Months on Accessories
1402,"OPPO Find X8 5G (Star Grey, 256 GB)","69,999",12 GB RAM | 256 GB ROM16.74 cm (6.59 inch) Full HD+ AMOLED Display50MP + 50MP + 50MP | 32MP Front Camera5630 mAh BatteryDimensity 9400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
1403,"Motorola G85 5G (Viva Magenta, 256 GB)","19,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5000 mAh Battery6s Gen 3 Processor1 Year on Handset and 6 Months on Accessories
1404,"POCO M6 Plus 5G (Ice Silver, 128 GB)","11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1405,"POCO M6 Plus 5G (Misty Lavender, 128 GB)","10,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1406,"Motorola Edge 50 Neo (PANTONE Nautical Blue, 256 GB)","21,999",8 GB RAM | 256 GB ROM16.26 cm (6.4 inch) Super HD Display50MP + 13MP + 10MP | 32MP Front Camera4310 mAh BatteryDimensity 7300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories
1407,"Motorola Edge 50 Neo (PANTONE Latte, 256 GB)","21,999",8 GB RAM | 256 GB ROM16.26 cm (6.4 inch) Super HD Display50MP + 13MP + 10MP | 32MP Front Camera4310 mAh BatteryDimensity 7300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories
1408,"POCO X6 5G (Snowstorm White, 256 GB)","17,499",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1409,"POCO X6 Pro 5G (Racing Grey, 512 GB)","23,999",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1410,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)","31,999",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP + 13MP + 10MP | 50MP Front Camera4500 mAh Battery7 Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories
1411,"Motorola Edge 50 Pro 5G with 125W Charger (Vanilla Cream, 256 GB)","31,999",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP + 13MP + 10MP | 50MP Front Camera4500 mAh Battery7 Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories
1412,"POCO X6 Pro 5G (Yellow, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1413,"Motorola Edge 50 Pro 5G with 125W Charger (Black Beauty, 256 GB)","31,999",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP + 13MP + 10MP | 50MP Front Camera4500 mAh Battery7 Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories
1414,"POCO X6 Pro 5G (Racing Grey, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1415,"POCO X6 Neo 5G (Astral Black, 128 GB)","11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1416,"Motorola Edge 50 Pro 5G with 68W Charger (Luxe Lavender, 256 GB)","27,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP + 13MP + 10MP | 50MP Front Camera4500 mAh Battery7 Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories
1417,"Motorola Edge 50 Neo (PANTONE Grisaille, 256 GB)","21,999",8 GB RAM | 256 GB ROM16.26 cm (6.4 inch) Super HD Display50MP + 13MP + 10MP | 32MP Front Camera4310 mAh BatteryDimensity 7300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories
1418,"POCO X6 Neo 5G (Martian Orange, 128 GB)","11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1419,"POCO X6 Pro 5G (Spectre Black, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1420,MOTOROLA A50V Dual Sim Keypad Phone|1750 mAh Battery|1.8inch Display|Expandable Upto 32GB,"1,429",4 MB RAM | 0.05 GB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display1750 mAh Battery2 Years Domestic Replacement Warranty
1421,"Motorola G34 5G (Ocean Green, 128 GB)","10,999",4 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 695 5G ProcessorVegan Leather Design1 Year on Handset and 6 Months on Accessories
1422,"POCO M6 Plus 5G (Ice Silver, 128 GB)","10,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1423,"Motorola g64 5G (Berry Red, 128 GB)","13,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 7025 Processor1 Year on Handset and 6 Months on Accessories
1424,"POCO X6 Pro 5G (Yellow, 512 GB)","23,499",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1425,"POCO X6 Neo 5G (Astral Black, 256 GB)","17,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1426,"Motorola G34 5G (Ocean Green, 128 GB)","11,999",8 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 695 5G ProcessorVegan Leather Design1 Year on Handset and 6 Months on Accessories
1427,"Motorola g04s (Sunrise Orange, 64 GB)","7,299",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT606 Processor1 Year on Handset and 6 Months on Accessories
1428,"OPPO Find X8 5G (Star Grey, 256 GB)","69,999",12 GB RAM | 256 GB ROM16.74 cm (6.59 inch) Full HD+ AMOLED Display50MP + 50MP + 50MP | 32MP Front Camera5630 mAh BatteryDimensity 9400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
1429,"POCO M6 Plus 5G (Ice Silver, 128 GB)","11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1430,"Motorola G34 5G (Charcoal Black, 128 GB)","11,999",8 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories
1431,"Motorola E7 Plus (Misty Blue, 64 GB)","7,937",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (6.5 inch) HD+ Display48MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 460 ProcessorStock Android Experience1 Year on Handset and 6 Months on Accessories
1432,"POCO M6 Plus 5G (Misty Lavender, 128 GB)","10,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
1433,"Motorola g04s (Satin Blue, 64 GB)","7,299",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT606 Processor1 Year on Handset and 6 Months on Accessories
1434,"POCO X6 5G (Snowstorm White, 256 GB)","17,499",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
